id_cliente;id_geografia;id_cliente_alternativa;primer_nombre;segundo_nombre;fecha_nacimiento;estado_civil;genero;correo;salario_mensual;cantidad_hijos;cantidad_hijos_en_casa;EnglishEducation;nivel_educativo;EnglishOccupation;ocupacion;casa_propia?;cantidad_autos;direccion1;direccion2;telefono;fecha_primera_compra;distancia_tienda_mas_cercana
26615;60;AW00026615;David;Powell;04/10/1966;C;Hombre;david41@adventure-works.com;60000;1;0;Partial College;Estudios universitarios (en curso);Skilled Manual;Obrero especializado;1;1;6774 Alier Drive;;205-555-0184;07/11/2012;2-5 Km
26616;536;AW00026616;Colin;Goel;11/09/1976;C;Hombre;colin42@adventure-works.com;40000;0;0;Bachelors;Licenciatura;Professional;Profesional;0;1;9330 Georgia Dr.;;386-555-0134;17/06/2012;0-1 Km
26617;369;AW00026617;Isaiah;Peterson;10/04/1966;C;Hombre;isaiah4@adventure-works.com;60000;1;0;Partial College;Estudios universitarios (en curso);Skilled Manual;Obrero especializado;1;1;9442 Thors Bay Road;;673-555-0140;10/06/2012;2-5 Km
26618;368;AW00026618;Amanda;Morris;17/08/1965;C;Mujer;amanda1@adventure-works.com;60000;1;0;Partial College;Estudios universitarios (en curso);Skilled Manual;Obrero especializado;1;1;7266 Corcoran Road;;498-555-0189;03/06/2012;2-5 Km
26619;631;AW00026619;Thomas;Hill;23/09/1965;C;Hombre;thomas49@adventure-works.com;60000;1;0;Partial College;Estudios universitarios (en curso);Skilled Manual;Obrero especializado;1;1;2583 Thissen Court;;595-555-0162;01/06/2012;0-1 Km
26620;63;AW00026620;Isabella;Green;17/05/1978;S;Mujer;isabella45@adventure-works.com;50000;0;0;Partial College;Estudios universitarios (en curso);Skilled Manual;Obrero especializado;0;1;7355 Macarthur Avenue;;529-555-0179;27/01/2011;0-1 Km
26621;536;AW00026621;Sarah;Wood;18/11/1972;S;Mujer;sarah27@adventure-works.com;50000;0;0;Partial College;Estudios universitarios (en curso);Skilled Manual;Obrero especializado;0;1;6097 Notre Dame Ave.;;484-555-0159;01/10/2013;2-5 Km
26622;614;AW00026622;Jan;Howard;04/03/1973;S;Mujer;jan9@adventure-works.com;50000;0;0;Partial College;Estudios universitarios (en curso);Skilled Manual;Obrero especializado;0;1;9897 Bayview Cir;;461-555-0141;12/06/2012;0-1 Km
26623;618;AW00026623;Alexandra;Ross;10/08/1972;S;Mujer;alexandra27@adventure-works.com;50000;0;0;Partial College;Estudios universitarios (en curso);Skilled Manual;Obrero especializado;0;1;9277 Ridgewood Court;;484-555-0190;20/06/2012;2-5 Km
26624;637;AW00026624;Elizabeth;Russell;02/11/1972;S;Mujer;elizabeth48@adventure-works.com;50000;0;0;Partial College;Estudios universitarios (en curso);Skilled Manual;Obrero especializado;0;1;7297 Kaywood Drive;;716-555-0190;26/06/2012;2-5 Km
26625;553;AW00026625;Lauren;Barnes;15/12/1978;S;Mujer;lauren50@adventure-works.com;60000;0;0;Graduate Degree;Estudios de postgrado;Professional;Profesional;1;1;7297 Rosalinda;;457-555-0148;21/06/2012;2-5 Km
26626;302;AW00026626;Dalton;Taylor;21/09/1972;S;Hombre;dalton8@adventure-works.com;60000;0;0;Graduate Degree;Estudios de postgrado;Professional;Profesional;0;1;6985 Florencia;;159-555-0190;05/06/2012;0-1 Km
26627;312;AW00026627;Jose;Alexander;03/02/1973;C;Hombre;jose13@adventure-works.com;60000;0;0;Graduate Degree;Estudios de postgrado;Professional;Profesional;0;1;6905 Camino Ricardo;;873-555-0162;24/06/2012;0-1 Km
26628;641;AW00026628;Lucas;Lee;31/10/1932;S;Hombre;lucas36@adventure-works.com;40000;2;0;High School;Educación secundaria;Skilled Manual;Obrero especializado;0;1;1646 Texas Way;;703-555-0179;12/05/2013;0-1 Km
26629;53;AW00026629;Miranda;Price;05/08/1965;C;Mujer;miranda0@adventure-works.com;60000;1;0;Partial College;Estudios universitarios (en curso);Skilled Manual;Obrero especializado;1;1;9397 N. 8th Street;;367-555-0196;16/02/2011;0-1 Km
26630;64;AW00026630;Vanessa;Powell;12/09/1965;C;Mujer;vanessa9@adventure-works.com;60000;1;0;Partial College;Estudios universitarios (en curso);Skilled Manual;Obrero especializado;1;1;7503 Sheffield Place;# 19;379-555-0177;21/04/2011;2-5 Km
26631;345;AW00026631;Isaiah;Stewart;29/08/1965;C;Hombre;isaiah25@adventure-works.com;60000;1;0;Partial College;Estudios universitarios (en curso);Skilled Manual;Obrero especializado;1;1;7752 Sunset Meadows Ln.;;765-555-0118;09/06/2012;2-5 Km
26632;609;AW00026632;Isabella;Moore;21/12/1971;C;Mujer;isabella63@adventure-works.com;60000;1;0;Partial College;Estudios universitarios (en curso);Skilled Manual;Obrero especializado;1;1;2972 East Lake Court;;207-555-0183;15/06/2012;2-5 Km
26633;338;AW00026633;Gabrielle;Ward;08/05/1966;C;Mujer;gabrielle12@adventure-works.com;60000;1;0;Partial College;Estudios universitarios (en curso);Skilled Manual;Obrero especializado;1;1;5522 Grading Way;;600-555-0158;01/06/2012;2-5 Km
26634;347;AW00026634;Devin;Walker;09/05/1971;C;Hombre;devin20@adventure-works.com;60000;1;0;Partial College;Estudios universitarios (en curso);Skilled Manual;Obrero especializado;0;1;9416 Browse Ct;;602-555-0171;31/05/2012;0-1 Km
26635;326;AW00026635;Jasmine;Harris;10/11/1964;C;Mujer;jasmine12@adventure-works.com;60000;1;0;Partial College;Estudios universitarios (en curso);Skilled Manual;Obrero especializado;1;1;8224 Georgia Street;;201-555-0134;09/06/2012;2-5 Km
26636;539;AW00026636;Miguel;Walker;14/11/1964;C;Hombre;miguel23@adventure-works.com;60000;5;4;Bachelors;Licenciatura;Professional;Profesional;1;0;7 Churchill Dr.;;679-555-0194;26/07/2013;2-5 Km
26637;316;AW00026637;Thomas;Robinson;23/09/1964;C;Hombre;thomas58@adventure-works.com;60000;4;3;Bachelors;Licenciatura;Professional;Profesional;1;0;8354 Sunset Meadows Ln.;;348-555-0169;02/01/2014;2-5 Km
26638;642;AW00026638;Olivia;Flores;21/12/1964;S;Mujer;olivia58@adventure-works.com;70000;1;0;Graduate Degree;Estudios de postgrado;Professional;Profesional;0;1;7682 Alta Vista;;980-555-0126;10/06/2012;0-1 Km
26639;311;AW00026639;Riley;Diaz;14/08/1964;C;Mujer;riley18@adventure-works.com;70000;5;5;Graduate Degree;Estudios de postgrado;Professional;Profesional;1;3;8398 Kathryn Drive;;543-555-0176;04/08/2013;10+ Km
26640;49;AW00026640;Eduardo;Lopez;01/02/1965;S;Hombre;eduardo28@adventure-works.com;70000;5;5;Graduate Degree;Estudios de postgrado;Professional;Profesional;1;3;8047 Dover Drive;;837-555-0113;28/04/2011;10+ Km
26641;298;AW00026641;Arturo;Xie;01/02/1965;S;Hombre;arturo27@adventure-works.com;80000;1;0;Graduate Degree;Estudios de postgrado;Professional;Profesional;1;0;8047 Dover Drive;;383-555-0115;05/06/2012;0-1 Km
26642;552;AW00026642;Gabrielle;Evans;16/12/1963;C;Mujer;gabrielle45@adventure-works.com;80000;1;0;Partial College;Estudios universitarios (en curso);Skilled Manual;Obrero especializado;1;1;4619 Mount Orange Ct;;547-555-0153;06/06/2012;0-1 Km
26643;66;AW00026643;Benjamin;Miller;11/04/1964;C;Hombre;benjamin40@adventure-works.com;60000;3;2;Bachelors;Licenciatura;Professional;Profesional;1;0;9810 Rishell Ct.;;645-555-0112;27/05/2011;2-5 Km
26644;632;AW00026644;Jenna;Hernandez;17/04/1969;S;Mujer;jenna17@adventure-works.com;60000;1;0;Bachelors;Licenciatura;Professional;Profesional;0;1;4795 Hawthorne Dr.;;169-555-0133;17/06/2012;0-1 Km
26645;311;AW00026645;Morgan;Richardson;19/02/1964;S;Mujer;morgan57@adventure-works.com;60000;1;0;Bachelors;Licenciatura;Professional;Profesional;1;1;8736 E. 62nd Street;;559-555-0128;03/06/2012;2-5 Km
26646;348;AW00026646;Jordyn;Perry;14/10/1980;S;Mujer;jordyn7@adventure-works.com;60000;1;0;Bachelors;Licenciatura;Professional;Profesional;1;1;6788 Edward Ave;;331-555-0195;17/06/2012;2-5 Km
26647;368;AW00026647;Jasmine;Simmons;24/03/1969;S;Mujer;jasmine54@adventure-works.com;60000;1;0;Bachelors;Licenciatura;Professional;Profesional;1;1;7214 Peachwillow;;617-555-0161;26/06/2012;2-5 Km
26648;300;AW00026648;Riley;Rogers;19/04/1975;S;Mujer;riley38@adventure-works.com;70000;5;4;Graduate Degree;Estudios de postgrado;Professional;Profesional;1;1;911 Nicholas Drive;;990-555-0122;05/11/2013;2-5 Km
26649;311;AW00026649;Emily;Perry;03/04/1975;S;Mujer;emily32@adventure-works.com;80000;5;0;Graduate Degree;Estudios de postgrado;Professional;Profesional;0;0;5152 Fine Dr.;;825-555-0115;30/05/2012;0-1 Km
26650;336;AW00026650;Kevin;Collins;25/11/1963;S;Hombre;kevin39@adventure-works.com;80000;5;4;Graduate Degree;Estudios de postgrado;Professional;Profesional;1;0;7835 Rio Blanco Dr.;;837-555-0190;16/06/2012;0-1 Km
26651;39;AW00026651;Gregory;Nara;14/03/1986;S;Hombre;gregory20@adventure-works.com;80000;4;4;Graduate Degree;Estudios de postgrado;Management;Gestión;1;0;2489 Teakwood Drive;;1 (11) 500 555-0191;22/07/2012;0-1 Km
26652;36;AW00026652;Bruce;Moreno;10/03/1986;C;Hombre;bruce29@adventure-works.com;80000;4;4;Graduate Degree;Estudios de postgrado;Management;Gestión;1;0;9204 Park Highlands;;1 (11) 500 555-0173;07/07/2012;0-1 Km
26653;2;AW00026653;Kaylee;Allen;10/03/1986;C;Mujer;kaylee46@adventure-works.com;80000;4;4;Graduate Degree;Estudios de postgrado;Management;Gestión;1;1;377 Trees Drive;;1 (11) 500 555-0121;12/07/2012;0-1 Km
26654;32;AW00026654;Kathleen;Jimenez;23/01/1975;C;Mujer;kathleen7@adventure-works.com;90000;1;0;Graduate Degree;Estudios de postgrado;Management;Gestión;1;0;1955 Montgomery Ave;;1 (11) 500 555-0156;28/07/2012;0-1 Km
26655;27;AW00026655;Kelvin;Sharma;22/02/1975;C;Hombre;kelvin6@adventure-works.com;90000;1;0;Graduate Degree;Estudios de postgrado;Management;Gestión;0;0;465 Falcon Place;;1 (11) 500 555-0172;22/07/2012;0-1 Km
26656;23;AW00026656;Amanda;Hall;26/08/1974;C;Mujer;amanda66@adventure-works.com;90000;2;0;Bachelors;Licenciatura;Professional;Profesional;0;0;3200 Vine Lane;;1 (11) 500 555-0169;21/07/2012;0-1 Km
26657;39;AW00026657;Lucas;Hughes;03/03/1980;S;Hombre;lucas59@adventure-works.com;90000;2;0;Bachelors;Licenciatura;Professional;Profesional;0;0;154 Kentucky Dr.;;1 (11) 500 555-0135;09/07/2012;0-1 Km
26658;32;AW00026658;Darryl;Liang;30/11/1974;C;Hombre;darryl16@adventure-works.com;100000;1;0;Graduate Degree;Estudios de postgrado;Management;Gestión;1;0;3341 Riverside Dr.;;1 (11) 500 555-0166;14/07/2012;1-2 Km
26659;24;AW00026659;Katrina;Yuan;19/02/1976;C;Mujer;katrina6@adventure-works.com;80000;4;4;Graduate Degree;Estudios de postgrado;Management;Gestión;0;1;9534 Hartnell Court;;1 (11) 500 555-0122;11/01/2014;0-1 Km
26660;22;AW00026660;Kern;Sutton;21/08/1973;C;Hombre;kern0@adventure-works.com;60000;2;2;Bachelors;Licenciatura;Professional;Profesional;1;1;5520 Sierra Ridge;;1 (11) 500 555-0133;25/07/2012;2-5 Km
26661;14;AW00026661;Dawn;Zhu;17/10/1973;S;Mujer;dawn16@adventure-works.com;60000;2;2;Bachelors;Licenciatura;Professional;Profesional;0;1;4469 Dellwood Court;;1 (11) 500 555-0171;24/07/2012;0-1 Km
26662;40;AW00026662;Lori;Alvarez;13/03/1974;S;Mujer;lori7@adventure-works.com;60000;2;2;Bachelors;Licenciatura;Professional;Profesional;1;1;2751 Hooftrail Way;;1 (11) 500 555-0110;02/08/2012;2-5 Km
26663;30;AW00026663;Joanna;Serrano;21/12/1972;S;Mujer;joanna15@adventure-works.com;60000;2;2;Bachelors;Licenciatura;Professional;Profesional;0;1;296 Bel Air Dr.;;1 (11) 500 555-0160;19/08/2012;0-1 Km
26664;8;AW00026664;Amy;Zhu;20/05/1973;C;Mujer;amy20@adventure-works.com;70000;5;5;Bachelors;Licenciatura;Professional;Profesional;1;3;6781 San Jose Ave;;1 (11) 500 555-0137;27/03/2013;10+ Km
26665;3;AW00026665;Jésus;Vazquez;25/04/1973;S;Hombre;jésus13@adventure-works.com;70000;5;5;Bachelors;Licenciatura;Professional;Profesional;1;3;475 Santa Maria;;1 (11) 500 555-0142;25/05/2013;10+ Km
26666;31;AW00026666;Ashlee;Beck;08/09/1974;S;Mujer;ashlee4@adventure-works.com;110000;1;0;Graduate Degree;Estudios de postgrado;Management;Gestión;0;1;612 Patricia Ave.;;1 (11) 500 555-0168;24/08/2012;2-5 Km
26667;36;AW00026667;Jillian;Patel;19/05/1975;S;Mujer;jillian3@adventure-works.com;120000;1;0;Graduate Degree;Estudios de postgrado;Management;Gestión;1;0;139 Lancelot Drive;;1 (11) 500 555-0118;02/08/2012;1-2 Km
26668;6;AW00026668;Toni;Madan;21/12/1972;C;Mujer;toni7@adventure-works.com;70000;5;5;Bachelors;Licenciatura;Professional;Profesional;1;4;4284 Boynton Avenue;;1 (11) 500 555-0180;04/04/2013;10+ Km
26669;24;AW00026669;Curtis;Zeng;31/10/1972;C;Hombre;curtis19@adventure-works.com;70000;5;5;Bachelors;Licenciatura;Professional;Profesional;1;4;4089 Frisbie Court;;1 (11) 500 555-0168;15/05/2013;10+ Km
26670;34;AW00026670;Jerry;Johnsen;04/04/1973;C;Hombre;jerry12@adventure-works.com;70000;5;5;Bachelors;Licenciatura;Professional;Profesional;1;4;3737 Bellord Ct;;1 (11) 500 555-0134;05/06/2013;10+ Km
26671;26;AW00026671;Arthur;Patel;24/02/1973;C;Hombre;arthur5@adventure-works.com;80000;5;5;Graduate Degree;Estudios de postgrado;Management;Gestión;1;2;1560 Harbor View Drive;;1 (11) 500 555-0188;05/10/2013;0-1 Km
26672;12;AW00026672;Kelli;Sharma;03/08/1977;C;Mujer;kelli32@adventure-works.com;80000;5;5;Bachelors;Licenciatura;Professional;Profesional;1;4;6547 Lexington Road;;1 (11) 500 555-0120;26/10/2013;1-2 Km
26673;40;AW00026673;Austin;Alexander;01/11/1971;C;Hombre;austin15@adventure-works.com;90000;0;0;Bachelors;Licenciatura;Professional;Profesional;1;0;5953 Pinewood Court;;1 (11) 500 555-0140;17/08/2012;2-5 Km
26674;307;AW00026674;Ashley;Jackson;15/03/1959;C;Mujer;ashley12@adventure-works.com;60000;3;1;Partial High School;Educación secundaria (en curso);Skilled Manual;Obrero especializado;1;3;6566 Sepulveda Ct.;;147-555-0163;18/07/2013;10+ Km
26675;358;AW00026675;Natalie;King;21/09/1962;C;Mujer;natalie62@adventure-works.com;60000;2;0;High School;Educación secundaria;Professional;Profesional;1;2;5146 California Street;;232-555-0176;19/07/2013;5-10 Km
26676;335;AW00026676;Emily;Jenkins;16/01/1963;C;Mujer;emily31@adventure-works.com;60000;2;0;High School;Educación secundaria;Professional;Profesional;1;2;494 Crown Court;;336-555-0144;11/06/2012;5-10 Km
26677;338;AW00026677;William;Johnson;06/05/1962;C;Hombre;william17@adventure-works.com;80000;2;0;Partial High School;Educación secundaria (en curso);Skilled Manual;Obrero especializado;1;2;5936 Rising Dawn Way;;194-555-0116;19/09/2013;5-10 Km
26678;54;AW00026678;Miranda;Hughes;20/05/1962;S;Mujer;miranda11@adventure-works.com;80000;2;0;Partial High School;Educación secundaria (en curso);Skilled Manual;Obrero especializado;1;2;253 Hemlock Drive;;444-555-0141;02/08/2013;5-10 Km
26679;635;AW00026679;Noah;Perry;30/06/1961;C;Hombre;noah4@adventure-works.com;80000;2;0;Partial High School;Educación secundaria (en curso);Skilled Manual;Obrero especializado;1;2;3426 Fernwood Drive;;519-555-0183;15/07/2013;5-10 Km
26680;627;AW00026680;Melissa;Powell;09/11/1967;S;Mujer;melissa3@adventure-works.com;80000;2;0;Partial High School;Educación secundaria (en curso);Skilled Manual;Obrero especializado;0;2;9524 Show Rd;;194-555-0127;30/04/2013;1-2 Km
26681;337;AW00026681;Zachary;Jackson;01/10/1961;S;Hombre;zachary42@adventure-works.com;60000;2;0;High School;Educación secundaria;Professional;Profesional;1;2;7815 Driftwood Drive;;674-555-0155;20/06/2012;5-10 Km
26682;54;AW00026682;Richard;Diaz;01/08/1970;C;Hombre;richard77@adventure-works.com;90000;4;4;Partial College;Estudios universitarios (en curso);Professional;Profesional;1;3;9183 Glenmount Dr.;;489-555-0188;16/08/2013;2-5 Km
26683;68;AW00026683;Mariah;Simmons;31/01/1976;S;Mujer;mariah20@adventure-works.com;90000;4;4;Partial College;Estudios universitarios (en curso);Professional;Profesional;1;3;2552 Weatherly Drive;;859-555-0111;04/05/2011;2-5 Km
26684;299;AW00026684;Dustin;Andersen;22/05/1971;C;Hombre;dustin13@adventure-works.com;110000;2;2;Bachelors;Licenciatura;Management;Gestión;1;3;6999 Salem St.;;703-555-0184;12/06/2012;2-5 Km
26685;345;AW00026685;Noah;Baker;15/12/1981;S;Hombre;noah43@adventure-works.com;130000;1;1;Graduate Degree;Estudios de postgrado;Management;Gestión;0;4;98 Roan Lane;;832-555-0113;12/10/2013;1-2 Km
26686;50;AW00026686;Christian;Washington;12/04/1975;C;Hombre;christian28@adventure-works.com;80000;4;3;Bachelors;Licenciatura;Management;Gestión;0;0;4307 D Bel Air Dr;;115-555-0119;20/10/2013;0-1 Km
26687;609;AW00026687;Marshall;Xu;09/04/1970;C;Hombre;marshall26@adventure-works.com;80000;4;3;Partial College;Estudios universitarios (en curso);Professional;Profesional;1;2;4553 Morello Ave;;543-555-0119;02/07/2013;2-5 Km
26688;611;AW00026688;Brittney;Xu;22/03/1975;C;Mujer;brittney11@adventure-works.com;80000;4;3;Partial College;Estudios universitarios (en curso);Professional;Profesional;1;2;9755 Glen Road;;974-555-0194;30/03/2013;0-1 Km
26689;299;AW00026689;Arthur;Gill;16/11/1969;S;Hombre;arthur38@adventure-works.com;110000;3;2;Bachelors;Licenciatura;Management;Gestión;0;4;2569 Serrana Ct.;;404-555-0181;05/08/2013;1-2 Km
26690;301;AW00026690;Alexia;Bennett;11/03/1970;C;Mujer;alexia1@adventure-works.com;110000;3;2;Bachelors;Licenciatura;Management;Gestión;1;4;6992 Ponderosa Drive;;396-555-0181;26/05/2013;2-5 Km
26691;301;AW00026691;Tina;Suri;05/06/1970;S;Mujer;tina2@adventure-works.com;110000;4;2;Bachelors;Licenciatura;Management;Gestión;0;4;3347 Quigley Street;;128-555-0124;19/02/2013;1-2 Km
26692;60;AW00026692;Isabella;Brown;10/11/1972;C;Mujer;isabella61@adventure-works.com;70000;3;2;Partial College;Estudios universitarios (en curso);Professional;Profesional;1;0;3573 Holiday Hills;;150-555-0166;07/06/2011;5-10 Km
26693;68;AW00026693;Charles;Perez;13/10/1967;C;Hombre;charles40@adventure-works.com;70000;3;2;Partial College;Estudios universitarios (en curso);Professional;Profesional;1;1;1685 Rose Dr.;;747-555-0117;03/03/2013;5-10 Km
26694;609;AW00026694;Aaron;Hughes;18/12/1961;S;Hombre;aaron10@adventure-works.com;80000;3;0;Partial College;Estudios universitarios (en curso);Professional;Profesional;1;2;3566 Matterhorn Ct;;622-555-0113;16/07/2012;2-5 Km
26695;336;AW00026695;Jocelyn;Diaz;14/03/1962;C;Mujer;jocelyn21@adventure-works.com;80000;3;0;Partial College;Estudios universitarios (en curso);Professional;Profesional;1;2;4444 Acardia Pl;;549-555-0150;04/07/2012;2-5 Km
26696;609;AW00026696;Robyn;Suarez;13/04/1961;S;Mujer;robyn15@adventure-works.com;80000;2;0;Partial High School;Educación secundaria (en curso);Skilled Manual;Obrero especializado;1;2;6096 Fraga Court;;312-555-0195;28/04/2013;5-10 Km
26697;300;AW00026697;Manuel;Arun;06/01/1985;C;Hombre;manuel5@adventure-works.com;100000;0;2;Partial College;Estudios universitarios (en curso);Professional;Profesional;1;2;1437 Donaleen Cr;;773-555-0132;02/05/2013;5-10 Km
26698;329;AW00026698;Brooke;Rivera;02/04/1969;C;Mujer;brooke14@adventure-works.com;120000;4;3;Partial College;Estudios universitarios (en curso);Professional;Profesional;1;3;8297 Pheasant Court;;486-555-0148;26/07/2012;5-10 Km
26699;49;AW00026699;Joan;Coleman;06/10/1973;S;Mujer;joan20@adventure-works.com;80000;5;4;Partial College;Estudios universitarios (en curso);Professional;Profesional;1;2;3202 Jalisco;;517-555-0117;30/04/2013;5-10 Km
26700;50;AW00026700;Sydney;Ramirez;29/11/1973;S;Mujer;sydney17@adventure-works.com;80000;5;4;Partial College;Estudios universitarios (en curso);Professional;Profesional;1;2;3925 North 39th Street;;141-555-0169;26/04/2013;5-10 Km
26701;63;AW00026701;Katherine;Hill;07/03/1973;C;Mujer;katherine70@adventure-works.com;80000;5;4;Partial College;Estudios universitarios (en curso);Professional;Profesional;1;3;7936 Hemlock Ave.;;929-555-0191;02/04/2013;5-10 Km
26702;609;AW00026702;Cynthia;Arun;31/03/1973;C;Mujer;cynthia11@adventure-works.com;90000;5;4;Partial College;Estudios universitarios (en curso);Professional;Profesional;1;4;9027 Alan Dr;;555-555-0151;23/06/2013;1-2 Km
26703;546;AW00026703;Wyatt;Miller;17/02/1968;C;Hombre;wyatt6@adventure-works.com;100000;1;2;Partial College;Estudios universitarios (en curso);Professional;Profesional;1;3;2520 Almond Street;;401-555-0159;15/07/2012;5-10 Km
26704;300;AW00026704;Frank;Alvarez;07/09/1973;S;Hombre;frank35@adventure-works.com;110000;1;3;Bachelors;Licenciatura;Management;Gestión;0;2;6524 Geriola Court;;767-555-0177;12/11/2013;1-2 Km
26705;361;AW00026705;Eric;Jenkins;17/02/1973;S;Hombre;eric15@adventure-works.com;150000;1;1;Partial College;Estudios universitarios (en curso);Professional;Profesional;0;4;2333 Fillet Ave;;111-555-0166;13/07/2012;2-5 Km
26706;68;AW00026706;Bailey;Mitchell;16/07/1966;C;Mujer;bailey31@adventure-works.com;70000;5;4;Partial College;Estudios universitarios (en curso);Professional;Profesional;0;3;3268 Hazelwood Lane;;315-555-0122;13/03/2013;2-5 Km
